縣市,統計期,業者名稱,類別,基地臺
臺中市,1150430,台灣大哥大股份有限公司,4G,2472
臺中市,1150430,遠傳電信股份有限公司,5G,2655
臺中市,1150430,遠傳電信股份有限公司,4G,2410
臺北市,1150430,中華電信股份有限公司,5G,2700
臺北市,1150430,遠傳電信股份有限公司,5G,2282
臺北市,1150430,中華電信股份有限公司,4G,2037
臺北市,1150430,台灣大哥大股份有限公司,4G,1864
臺北市,1150430,遠傳電信股份有限公司,4G,2210
臺北市,1150430,台灣大哥大股份有限公司,5G,2151
臺東縣,1150430,台灣大哥大股份有限公司,5G,282
臺東縣,1150430,台灣大哥大股份有限公司,4G,393
臺東縣,1150430,中華電信股份有限公司,5G,413
臺東縣,1150430,遠傳電信股份有限公司,4G,359
臺東縣,1150430,中華電信股份有限公司,4G,518
臺東縣,1150430,遠傳電信股份有限公司,5G,295
臺南市,1150430,中華電信股份有限公司,5G,1712
臺南市,1150430,遠傳電信股份有限公司,5G,1430
臺南市,1150430,中華電信股份有限公司,4G,1929
臺南市,1150430,台灣大哥大股份有限公司,4G,1438
臺南市,1150430,台灣大哥大股份有限公司,5G,1681
臺南市,1150430,遠傳電信股份有限公司,4G,1163
澎湖縣,1150430,中華電信股份有限公司,4G,173
澎湖縣,1150430,台灣大哥大股份有限公司,4G,127
澎湖縣,1150430,遠傳電信股份有限公司,5G,123
澎湖縣,1150430,遠傳電信股份有限公司,4G,123
澎湖縣,1150430,中華電信股份有限公司,5G,170
澎湖縣,1150430,台灣大哥大股份有限公司,5G,125
宜蘭縣,1150331,中華電信股份有限公司,4G,754
宜蘭縣,1150331,台灣大哥大股份有限公司,4G,496
宜蘭縣,1150331,中華電信股份有限公司,5G,814
宜蘭縣,1150331,遠傳電信股份有限公司,4G,479
宜蘭縣,1150331,遠傳電信股份有限公司,5G,591
宜蘭縣,1150331,台灣大哥大股份有限公司,5G,528
花蓮縣,1150331,中華電信股份有限公司,5G,736
花蓮縣,1150331,遠傳電信股份有限公司,4G,539
花蓮縣,1150331,台灣大哥大股份有限公司,5G,597
花蓮縣,1150331,中華電信股份有限公司,4G,795
花蓮縣,1150331,遠傳電信股份有限公司,5G,685
花蓮縣,1150331,台灣大哥大股份有限公司,4G,485
金門縣,1150331,中華電信股份有限公司,5G,227
金門縣,1150331,遠傳電信股份有限公司,4G,125
金門縣,1150331,中華電信股份有限公司,4G,390
金門縣,1150331,遠傳電信股份有限公司,5G,67
金門縣,1150331,台灣大哥大股份有限公司,5G,77
金門縣,1150331,台灣大哥大股份有限公司,4G,79
南投縣,1150331,遠傳電信股份有限公司,5G,700
南投縣,1150331,中華電信股份有限公司,4G,801
南投縣,1150331,台灣大哥大股份有限公司,5G,537
南投縣,1150331,中華電信股份有限公司,5G,883
南投縣,1150331,台灣大哥大股份有限公司,4G,618
南投縣,1150331,遠傳電信股份有限公司,4G,583
屏東縣,1150331,中華電信股份有限公司,4G,1136
屏東縣,1150331,台灣大哥大股份有限公司,5G,646
屏東縣,1150331,遠傳電信股份有限公司,4G,773
屏東縣,1150331,中華電信股份有限公司,5G,896
屏東縣,1150331,遠傳電信股份有限公司,5G,732
屏東縣,1150331,台灣大哥大股份有限公司,4G,775
苗栗縣,1150331,中華電信股份有限公司,5G,978
苗栗縣,1150331,台灣大哥大股份有限公司,5G,575
苗栗縣,1150331,中華電信股份有限公司,4G,1031
苗栗縣,1150331,台灣大哥大股份有限公司,4G,642
苗栗縣,1150331,遠傳電信股份有限公司,5G,738
苗栗縣,1150331,遠傳電信股份有限公司,4G,651
桃園市,1150331,台灣大哥大股份有限公司,4G,1548
桃園市,1150331,中華電信股份有限公司,5G,2353
桃園市,1150331,中華電信股份有限公司,4G,1667
桃園市,1150331,台灣大哥大股份有限公司,5G,1784
桃園市,1150331,遠傳電信股份有限公司,4G,1308
桃園市,1150331,遠傳電信股份有限公司,5G,1561
高雄市,1150331,中華電信股份有限公司,5G,2668
高雄市,1150331,遠傳電信股份有限公司,5G,2012
高雄市,1150331,中華電信股份有限公司,4G,2725
高雄市,1150331,台灣大哥大股份有限公司,4G,1877
高雄市,1150331,台灣大哥大股份有限公司,5G,2139
高雄市,1150331,遠傳電信股份有限公司,4G,1728
基隆市,1150331,中華電信股份有限公司,5G,372
基隆市,1150331,台灣大哥大股份有限公司,5G,244
基隆市,1150331,中華電信股份有限公司,4G,313
基隆市,1150331,遠傳電信股份有限公司,5G,330
基隆市,1150331,台灣大哥大股份有限公司,4G,217
基隆市,1150331,遠傳電信股份有限公司,4G,279
連江縣,1150331,遠傳電信股份有限公司,5G,41
連江縣,1150331,中華電信股份有限公司,5G,69
連江縣,1150331,台灣大哥大股份有限公司,5G,40
連江縣,1150331,台灣大哥大股份有限公司,4G,26
連江縣,1150331,中華電信股份有限公司,4G,91
連江縣,1150331,遠傳電信股份有限公司,4G,28
雲林縣,1150331,中華電信股份有限公司,5G,859
雲林縣,1150331,中華電信股份有限公司,4G,856
雲林縣,1150331,台灣大哥大股份有限公司,5G,540
雲林縣,1150331,台灣大哥大股份有限公司,4G,484
雲林縣,1150331,遠傳電信股份有限公司,5G,555
雲林縣,1150331,遠傳電信股份有限公司,4G,541
新北市,1150331,台灣大哥大股份有限公司,5G,2639
新北市,1150331,中華電信股份有限公司,4G,2392
新北市,1150331,遠傳電信股份有限公司,5G,2221
新北市,1150331,遠傳電信股份有限公司,4G,1897
新北市,1150331,台灣大哥大股份有限公司,4G,2262
新北市,1150331,中華電信股份有限公司,5G,3007
新竹市,1150331,遠傳電信股份有限公司,5G,486
新竹市,1150331,中華電信股份有限公司,5G,509
新竹市,1150331,台灣大哥大股份有限公司,4G,287
新竹市,1150331,中華電信股份有限公司,4G,399
新竹市,1150331,台灣大哥大股份有限公司,5G,422
新竹市,1150331,遠傳電信股份有限公司,4G,328
新竹縣,1150331,遠傳電信股份有限公司,5G,711
新竹縣,1150331,台灣大哥大股份有限公司,5G,579
新竹縣,1150331,中華電信股份有限公司,5G,918
新竹縣,1150331,台灣大哥大股份有限公司,4G,587
新竹縣,1150331,中華電信股份有限公司,4G,965
新竹縣,1150331,遠傳電信股份有限公司,4G,461
嘉義市,1150331,台灣大哥大股份有限公司,5G,176
嘉義市,1150331,台灣大哥大股份有限公司,4G,156
嘉義市,1150331,中華電信股份有限公司,5G,259
嘉義市,1150331,中華電信股份有限公司,4G,207
嘉義市,1150331,遠傳電信股份有限公司,4G,134
嘉義市,1150331,遠傳電信股份有限公司,5G,179
嘉義縣,1150331,中華電信股份有限公司,4G,813
嘉義縣,1150331,中華電信股份有限公司,5G,778
嘉義縣,1150331,遠傳電信股份有限公司,4G,446
嘉義縣,1150331,台灣大哥大股份有限公司,5G,446
嘉義縣,1150331,台灣大哥大股份有限公司,4G,495
嘉義縣,1150331,遠傳電信股份有限公司,5G,492
彰化縣,1150331,中華電信股份有限公司,4G,1120
彰化縣,1150331,台灣大哥大股份有限公司,4G,768
彰化縣,1150331,中華電信股份有限公司,5G,1267
彰化縣,1150331,台灣大哥大股份有限公司,5G,843
彰化縣,1150331,遠傳電信股份有限公司,4G,831
彰化縣,1150331,遠傳電信股份有限公司,5G,792
臺中市,1150331,中華電信股份有限公司,4G,2778
臺中市,1150331,中華電信股份有限公司,5G,2862
臺中市,1150331,台灣大哥大股份有限公司,5G,2744
臺中市,1150331,台灣大哥大股份有限公司,4G,2440
臺中市,1150331,遠傳電信股份有限公司,4G,2411
臺中市,1150331,遠傳電信股份有限公司,5G,2654
臺北市,1150331,遠傳電信股份有限公司,4G,2210
臺北市,1150331,台灣大哥大股份有限公司,4G,1832
臺北市,1150331,中華電信股份有限公司,5G,2635
臺北市,1150331,中華電信股份有限公司,4G,1998
臺北市,1150331,台灣大哥大股份有限公司,5G,2151
臺北市,1150331,遠傳電信股份有限公司,5G,2282
臺東縣,1150331,台灣大哥大股份有限公司,4G,391
臺東縣,1150331,台灣大哥大股份有限公司,5G,275
臺東縣,1150331,中華電信股份有限公司,5G,409
臺東縣,1150331,中華電信股份有限公司,4G,518
臺東縣,1150331,遠傳電信股份有限公司,4G,360
臺東縣,1150331,遠傳電信股份有限公司,5G,284
臺南市,1150331,中華電信股份有限公司,4G,1922
臺南市,1150331,中華電信股份有限公司,5G,1683
臺南市,1150331,台灣大哥大股份有限公司,5G,1673
臺南市,1150331,台灣大哥大股份有限公司,4G,1416
臺南市,1150331,遠傳電信股份有限公司,4G,1167
臺南市,1150331,遠傳電信股份有限公司,5G,1416
澎湖縣,1150331,台灣大哥大股份有限公司,5G,125
澎湖縣,1150331,遠傳電信股份有限公司,5G,123
澎湖縣,1150331,中華電信股份有限公司,4G,173
澎湖縣,1150331,台灣大哥大股份有限公司,4G,127
澎湖縣,1150331,中華電信股份有限公司,5G,170
澎湖縣,1150331,遠傳電信股份有限公司,4G,123
宜蘭縣,1150228,中華電信股份有限公司,5G,814
宜蘭縣,1150228,台灣大哥大股份有限公司,4G,496
宜蘭縣,1150228,台灣大哥大股份有限公司,5G,528
宜蘭縣,1150228,遠傳電信股份有限公司,4G,479
宜蘭縣,1150228,中華電信股份有限公司,4G,754
宜蘭縣,1150228,遠傳電信股份有限公司,5G,591
花蓮縣,1150228,中華電信股份有限公司,4G,795
花蓮縣,1150228,台灣大哥大股份有限公司,4G,485
花蓮縣,1150228,中華電信股份有限公司,5G,736
花蓮縣,1150228,台灣大哥大股份有限公司,5G,597
花蓮縣,1150228,遠傳電信股份有限公司,5G,685
花蓮縣,1150228,遠傳電信股份有限公司,4G,539
金門縣,1150228,中華電信股份有限公司,4G,387
金門縣,1150228,台灣大哥大股份有限公司,4G,79
金門縣,1150228,台灣大哥大股份有限公司,5G,77
金門縣,1150228,遠傳電信股份有限公司,5G,67
金門縣,1150228,中華電信股份有限公司,5G,225
金門縣,1150228,遠傳電信股份有限公司,4G,125
南投縣,1150228,台灣大哥大股份有限公司,4G,618
南投縣,1150228,中華電信股份有限公司,5G,883
南投縣,1150228,台灣大哥大股份有限公司,5G,537
南投縣,1150228,遠傳電信股份有限公司,5G,678
南投縣,1150228,中華電信股份有限公司,4G,801
南投縣,1150228,遠傳電信股份有限公司,4G,592
屏東縣,1150228,中華電信股份有限公司,5G,885
屏東縣,1150228,中華電信股份有限公司,4G,1130
屏東縣,1150228,台灣大哥大股份有限公司,5G,646
屏東縣,1150228,遠傳電信股份有限公司,5G,732
屏東縣,1150228,台灣大哥大股份有限公司,4G,775
屏東縣,1150228,遠傳電信股份有限公司,4G,773
苗栗縣,1150228,中華電信股份有限公司,4G,1031
苗栗縣,1150228,台灣大哥大股份有限公司,4G,642
苗栗縣,1150228,台灣大哥大股份有限公司,5G,575
苗栗縣,1150228,中華電信股份有限公司,5G,978
苗栗縣,1150228,遠傳電信股份有限公司,4G,651
苗栗縣,1150228,遠傳電信股份有限公司,5G,738
桃園市,1150228,台灣大哥大股份有限公司,5G,1784
桃園市,1150228,中華電信股份有限公司,4G,1644
桃園市,1150228,台灣大哥大股份有限公司,4G,1548
桃園市,1150228,中華電信股份有限公司,5G,2336
桃園市,1150228,遠傳電信股份有限公司,4G,1308
桃園市,1150228,遠傳電信股份有限公司,5G,1561
高雄市,1150228,中華電信股份有限公司,5G,2641
高雄市,1150228,遠傳電信股份有限公司,4G,1728
高雄市,1150228,台灣大哥大股份有限公司,5G,2139
高雄市,1150228,中華電信股份有限公司,4G,2729
高雄市,1150228,遠傳電信股份有限公司,5G,2012
高雄市,1150228,台灣大哥大股份有限公司,4G,1877
基隆市,1150228,台灣大哥大股份有限公司,5G,244
基隆市,1150228,中華電信股份有限公司,5G,372
基隆市,1150228,遠傳電信股份有限公司,5G,330
基隆市,1150228,中華電信股份有限公司,4G,313
基隆市,1150228,遠傳電信股份有限公司,4G,279
基隆市,1150228,台灣大哥大股份有限公司,4G,217
連江縣,1150228,中華電信股份有限公司,5G,69
連江縣,1150228,中華電信股份有限公司,4G,91
連江縣,1150228,遠傳電信股份有限公司,4G,28
連江縣,1150228,台灣大哥大股份有限公司,4G,26
連江縣,1150228,遠傳電信股份有限公司,5G,41
連江縣,1150228,台灣大哥大股份有限公司,5G,40
雲林縣,1150228,中華電信股份有限公司,4G,856
雲林縣,1150228,台灣大哥大股份有限公司,4G,484
雲林縣,1150228,遠傳電信股份有限公司,4G,539
雲林縣,1150228,中華電信股份有限公司,5G,859
雲林縣,1150228,台灣大哥大股份有限公司,5G,540
雲林縣,1150228,遠傳電信股份有限公司,5G,550
新北市,1150228,遠傳電信股份有限公司,5G,2221
新北市,1150228,中華電信股份有限公司,5G,3000
新北市,1150228,中華電信股份有限公司,4G,2389
新北市,1150228,遠傳電信股份有限公司,4G,1897
新北市,1150228,台灣大哥大股份有限公司,4G,2262
新北市,1150228,台灣大哥大股份有限公司,5G,2639
新竹市,1150228,台灣大哥大股份有限公司,5G,422
新竹市,1150228,中華電信股份有限公司,5G,509
新竹市,1150228,台灣大哥大股份有限公司,4G,287
新竹市,1150228,中華電信股份有限公司,4G,399
新竹市,1150228,遠傳電信股份有限公司,4G,342
新竹市,1150228,遠傳電信股份有限公司,5G,486
新竹縣,1150228,中華電信股份有限公司,4G,965
新竹縣,1150228,台灣大哥大股份有限公司,4G,587
新竹縣,1150228,遠傳電信股份有限公司,5G,711
新竹縣,1150228,中華電信股份有限公司,5G,918
新竹縣,1150228,遠傳電信股份有限公司,4G,468
新竹縣,1150228,台灣大哥大股份有限公司,5G,579
嘉義市,1150228,遠傳電信股份有限公司,4G,134
嘉義市,1150228,中華電信股份有限公司,5G,256
嘉義市,1150228,中華電信股份有限公司,4G,206
嘉義市,1150228,台灣大哥大股份有限公司,5G,177
嘉義市,1150228,台灣大哥大股份有限公司,4G,156
嘉義市,1150228,遠傳電信股份有限公司,5G,179
嘉義縣,1150228,台灣大哥大股份有限公司,5G,446
嘉義縣,1150228,中華電信股份有限公司,5G,767
嘉義縣,1150228,中華電信股份有限公司,4G,809
嘉義縣,1150228,台灣大哥大股份有限公司,4G,495
嘉義縣,1150228,遠傳電信股份有限公司,5G,492
嘉義縣,1150228,遠傳電信股份有限公司,4G,446
彰化縣,1150228,台灣大哥大股份有限公司,4G,768
彰化縣,1150228,中華電信股份有限公司,4G,1121
彰化縣,1150228,台灣大哥大股份有限公司,5G,843
彰化縣,1150228,遠傳電信股份有限公司,4G,833
彰化縣,1150228,中華電信股份有限公司,5G,1267
彰化縣,1150228,遠傳電信股份有限公司,5G,790
臺中市,1150228,中華電信股份有限公司,5G,2871
臺中市,1150228,中華電信股份有限公司,4G,2778
臺中市,1150228,台灣大哥大股份有限公司,4G,2440
臺中市,1150228,台灣大哥大股份有限公司,5G,2744
臺中市,1150228,遠傳電信股份有限公司,4G,2427
臺中市,1150228,遠傳電信股份有限公司,5G,2608
臺北市,1150228,中華電信股份有限公司,4G,1983
臺北市,1150228,中華電信股份有限公司,5G,2685
臺北市,1150228,遠傳電信股份有限公司,4G,2210
臺北市,1150228,遠傳電信股份有限公司,5G,2282
臺北市,1150228,台灣大哥大股份有限公司,5G,2151
臺北市,1150228,台灣大哥大股份有限公司,4G,1832
臺東縣,1150228,中華電信股份有限公司,4G,517
臺東縣,1150228,中華電信股份有限公司,5G,408
臺東縣,1150228,台灣大哥大股份有限公司,4G,391
臺東縣,1150228,遠傳電信股份有限公司,4G,361
臺東縣,1150228,台灣大哥大股份有限公司,5G,275
臺東縣,1150228,遠傳電信股份有限公司,5G,283
臺南市,1150228,台灣大哥大股份有限公司,4G,1417
臺南市,1150228,中華電信股份有限公司,4G,1920
臺南市,1150228,中華電信股份有限公司,5G,1670
臺南市,1150228,遠傳電信股份有限公司,5G,1414
臺南市,1150228,台灣大哥大股份有限公司,5G,1673
臺南市,1150228,遠傳電信股份有限公司,4G,1168
