"Ministry","Area","Agency","Name","Address","Administration","Latitude","Longitude"
"交通部","桃園市","中華郵政股份有限公司","中壢東興郵局","320桃園市中壢區龍岡路一段229號","洽公場所","24.9477190","121.2260890"
"交通部","桃園市","中華郵政股份有限公司","中壢南園郵局","320桃園市中壢區南園二路4號","洽公場所","24.9718290","121.2384030"
"交通部","桃園市","中華郵政股份有限公司","中壢郵局","320桃園市中壢區中美路51號","洽公場所","24.9554910","121.2250180"
"交通部","桃園市","中華郵政股份有限公司","中壢頂壢郵局","320桃園市中壢區榮民路53、55號","洽公場所","24.9694000","121.2607870"
"交通部","桃園市","中華郵政股份有限公司","中壢普仁郵局","320桃園市中壢區中山東路二段24號","洽公場所","24.9541530","121.2372390"
"交通部","桃園市","中華郵政股份有限公司","中壢華勛郵局","320桃園市中壢區仁德里4鄰幸福新村1號","洽公場所","24.9553190","121.2644960"
"交通部","桃園市","中華郵政股份有限公司","中壢興國郵局","320桃園市中壢區興國里元化路二段126號","洽公場所","24.9626370","121.2193020"
"交通部","桃園市","中華郵政股份有限公司","中壢龍岡郵局","320桃園市中壢區龍岡路三段756號","洽公場所","24.9257720","121.2437110"
"交通部","桃園市","中華郵政股份有限公司","中壢龍東路郵局","320桃園市中壢區龍東路750號","洽公場所","24.9358820","121.2573320"
"交通部","桃園市","中華郵政股份有限公司","中壢環北郵局","320桃園市中壢區環北路413號","洽公場所","24.9662030","121.2262620"
"交通部","新北市","中華郵政股份有限公司","五股中興路郵局","248新北市五股區中興路四段48巷15號","洽公場所","25.0834330","121.4383840"
"交通部","新北市","中華郵政股份有限公司","五股登林路郵局","248新北市五股區登林路76-10號","洽公場所","25.0694680","121.4299000"
"交通部","新北市","中華郵政股份有限公司","五股郵局","248新北市五股區成泰路三段541號","洽公場所","25.1015907","121.4494507"
"交通部","新北市","中華郵政股份有限公司","五股褒仔寮郵局","248新北市五股區中興路一段5號","洽公場所","25.0722840","121.4695470"
"交通部","新竹縣","中華郵政股份有限公司","五峰郵局","311新竹縣五峰鄉大隘村6鄰95號","洽公場所","24.6321360","121.1195420"
"交通部","宜蘭縣","中華郵政股份有限公司","五結二結郵局","268宜蘭縣五結鄉西河路2號","洽公場所","24.7058751","121.7675110"
"交通部","宜蘭縣","中華郵政股份有限公司","五結利澤郵局","268宜蘭縣五結鄉利成路二段468號","洽公場所","24.6677560","121.8220560"
"交通部","宜蘭縣","中華郵政股份有限公司","五結郵局","268宜蘭縣五結鄉五結村自強路165、167號","洽公場所","24.6837490","121.7951050"
"交通部","高雄市","中華郵政股份有限公司","仁武八德郵局","814高雄市仁武區八卦村八德南路396號","洽公場所","22.6791640","120.3405310"
"交通部","高雄市","中華郵政股份有限公司","仁武仁雄郵局","814高雄市仁武區仁和村仁忠路79、81號","洽公場所","22.6772920","120.3560170"
"交通部","高雄市","中華郵政股份有限公司","仁武台塑郵局","814高雄市仁武區水管路100-1號","洽公場所","22.7068330","120.3266630"
"交通部","高雄市","中華郵政股份有限公司","仁武郵局","814高雄市仁武區仁武村中正路115號","洽公場所","22.7016830","120.3485690"
"交通部","南投縣","中華郵政股份有限公司","仁愛萬大郵局","546南投縣仁愛鄉親愛村大安路38號","洽公場所","23.9580330","121.1514070"
"交通部","南投縣","中華郵政股份有限公司","仁愛霧社郵局","546南投縣仁愛鄉大同村仁和路83號","洽公場所","24.0233260","121.1327450"
"交通部","臺南市","中華郵政股份有限公司","仁德二空郵局","717臺南市仁德區仁愛村79號","洽公場所","22.9561270","120.2209800"
"交通部","臺南市","中華郵政股份有限公司","仁德太子郵局","717臺南市仁德區土庫路2號","洽公場所","22.9912270","120.2604000"
"交通部","臺南市","中華郵政股份有限公司","仁德車路墘郵局","717臺南市仁德區中正路一段32號","洽公場所","22.9190710","120.2274740"
"交通部","臺南市","中華郵政股份有限公司","仁德後壁厝郵局","717臺南市仁德區中正路二段417、419號","洽公場所","22.9538570","120.2520890"
"交通部","臺南市","中華郵政股份有限公司","仁德郵局","717臺南市仁德區中正路二段1118號","洽公場所","22.9696440","120.2521930"
"交通部","雲林縣","中華郵政股份有限公司","元長郵局","655雲林縣元長鄉仁愛路3號","洽公場所","23.6494870","120.3139170"
"交通部","高雄市","中華郵政股份有限公司","內門郵局","845高雄市內門區內豐村內埔121號","洽公場所","22.9560087","120.4703258"
"交通部","屏東縣","中華郵政股份有限公司","內埔水門郵局","912屏東縣內埔鄉水門村育英路1號","洽公場所","22.7096470","120.6451400"
"交通部","屏東縣","中華郵政股份有限公司","內埔建興郵局","912屏東縣內埔鄉建興村100號","洽公場所","22.6597060","120.5797130"
"交通部","屏東縣","中華郵政股份有限公司","內埔郵局","912屏東縣內埔鄉內埔村文化路277號","洽公場所","22.6123880","120.5670460"
"交通部","屏東縣","中華郵政股份有限公司","內埔龍泉郵局","912屏東縣內埔鄉龍潭村昭勝路265號","洽公場所","22.6751210","120.6007970"
"交通部","屏東縣","中華郵政股份有限公司","內埔豐田郵局","912屏東縣內埔鄉豐田村中正路310號","洽公場所","22.6315530","120.5441150"
"交通部","臺北市","中華郵政股份有限公司","內湖大湖郵局","114臺北市內湖區大湖街166巷2號","洽公場所","25.0843170","121.6005599"
"交通部","臺北市","中華郵政股份有限公司","內湖文德郵局","114臺北市內湖區文德路26號","洽公場所","25.0782557","121.5797027"
"交通部","臺北市","中華郵政股份有限公司","內湖北勢湖郵局","114臺北市內湖區內湖路一段91巷2-1號","洽公場所","25.0847519","121.5614324"
"交通部","臺北市","中華郵政股份有限公司","內湖江南郵局","114臺北市內湖區瑞光路316巷1號","洽公場所","25.0765239","121.5740470"
"交通部","臺北市","中華郵政股份有限公司","內湖西湖郵局","114臺北市內湖區內湖路一段331號","洽公場所","25.0823131","121.5682973"
"交通部","臺北市","中華郵政股份有限公司","內湖東湖郵局","114臺北市內湖區康樂街16號","洽公場所","25.0681908","121.6178712"
"交通部","臺北市","中華郵政股份有限公司","內湖金龍郵局","114臺北市內湖區內湖路三段131號","洽公場所","25.0867780","121.5899850"
"交通部","臺北市","中華郵政股份有限公司","內湖康寧郵局","114臺北市內湖區康寧路三段22-1號","洽公場所","25.0723409","121.6076191"
"交通部","臺北市","中華郵政股份有限公司","內湖週美郵局","114臺北市內湖區新明路380巷4弄4號","洽公場所","25.0551068","121.5800544"
"交通部","臺北市","中華郵政股份有限公司","內湖郵局-1","114臺北市內湖區民權東路六段83號","洽公場所","25.0693490","121.5880680"
"交通部","臺北市","中華郵政股份有限公司","內湖舊宗郵局","114臺北市內湖區舊宗路一段189號","洽公場所","25.0622756","121.5779816"
"交通部","臺北市","中華郵政股份有限公司","內湖碧湖郵局","114臺北市內湖區內湖路二段225號","洽公場所","25.0818017","121.5888831"
"交通部","苗栗縣","中華郵政股份有限公司","公館郵局","363苗栗縣公館鄉大同路115號","洽公場所","24.5015970","120.8280140"
"交通部","苗栗縣","中華郵政股份有限公司","公館鶴岡郵局","363苗栗縣公館鄉鶴山村239號","洽公場所","24.5315470","120.8331680"
"交通部","臺南市","中華郵政股份有限公司","六甲郵局","734臺南市六甲區民生街2號","洽公場所","23.2272570","120.3517440"
"交通部","嘉義縣","中華郵政股份有限公司","六腳蒜頭郵局","615嘉義縣六腳鄉蒜頭村126-1號","洽公場所","23.4931640","120.2921970"
"交通部","高雄市","中華郵政股份有限公司","六龜郵局","844高雄市六龜區義寶村光復路173號","洽公場所","22.9943710","120.6355620"
"交通部","高雄市","中華郵政股份有限公司","六龜寶來郵局","844高雄市六龜區寶來街18-1號","洽公場所","23.1082900","120.6997280"
"交通部","臺中市","中華郵政股份有限公司","太平永豐路郵局","411臺中市太平區永豐路338號","洽公場所","24.1139040","120.7035350"
"交通部","臺中市","中華郵政股份有限公司","太平竹仔坑郵局","411臺中市太平區光興路517、519號","洽公場所","24.1051730","120.7290650"
"交通部","臺中市","中華郵政股份有限公司","太平坪林郵局","411臺中市太平區中山路一段325、327號","洽公場所","24.1450759","120.7343168"
"交通部","臺中市","中華郵政股份有限公司","太平宜欣郵局","411臺中市太平區中山路四段27號","洽公場所","24.1497229","120.7125700"
"交通部","臺中市","中華郵政股份有限公司","太平長億郵局","411臺中市太平區長億一街53.55號","洽公場所","24.1199520","120.7196910"
"交通部","臺中市","中華郵政股份有限公司","太平郵局","411臺中市太平區中興東路25號","洽公場所","24.1298830","120.7196870"
"交通部","嘉義縣","中華郵政股份有限公司","太保南新郵局","612嘉義縣太保市北新里中山路一段470、472號","洽公場所","23.4970490","120.3826820"
"交通部","嘉義縣","中華郵政股份有限公司","太保郵局","612嘉義縣太保市後潭里439之2號","洽公場所","23.4533960","120.3357410"
"交通部","嘉義縣","中華郵政股份有限公司","太保嘉太郵局","612嘉義縣太保市嘉太工業區中興路1號","洽公場所","23.5085770","120.3627720"
"交通部","臺東縣","中華郵政股份有限公司","太麻里郵局","963臺東縣太麻里鄉泰和村太麻里街47號","洽公場所","22.6120100","121.0064780"
"交通部","臺北市","中華郵政股份有限公司","文山木新郵局","116臺北市文山區木新路三段329號","洽公場所","24.9804345","121.5563310"
"交通部","臺北市","中華郵政股份有限公司","文山武功郵局","116臺北市文山區羅斯福路五段147號","洽公場所","25.0041920","121.5390130"
"交通部","臺北市","中華郵政股份有限公司","文山指南郵局","116臺北市文山區指南路二段115號","洽公場所","24.9875757","121.5762679"
"交通部","臺北市","中華郵政股份有限公司","文山景美郵局","116臺北市文山區羅斯福路六段389號","洽公場所","24.9927249","121.5409233"
"交通部","臺北市","中華郵政股份有限公司","文山溝子口郵局","116臺北市文山區木柵路一段119號","洽公場所","24.9873466","121.5485265"
"交通部","臺北市","中華郵政股份有限公司","文山萬芳郵局","116臺北市文山區興隆路三段178、180號","洽公場所","24.9981076","121.5586064"
